CAT|CATEGORIA|DIV|DIVISION|GRP|GRUPO|CLA|CLASE|SCL|SUBCLASE|SECTOR
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|741|SERVICIOS JURIDICOS Y DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS; ESTUDIO DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA; ASESORAMIENTO EMPRESAR|7411|SERVICIOS JURIDICOS|74110|SERVICIOS JURIDICOS|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|741|SERVICIOS JURIDICOS Y DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS; ESTUDIO DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA; ASESORAMIENTO EMPRESAR|7412|SERVICIOS DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS|74120|SERVICIOS DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|741|SERVICIOS JURIDICOS Y DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS; ESTUDIO DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA; ASESORAMIENTO EMPRESAR|7413|ESTUDIOS DE MERCADO Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA|74130|ESTUDIOS DE MERCADO Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|741|SERVICIOS JURIDICOS Y DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS; ESTUDIO DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA; ASESORAMIENTO EMPRESAR|7414|SERVICIO DE ASESORAMIENTO, ORIENTACION Y GESTION EMPRESARIAL|74140|SERVICIO DE ASESORAMIENTO, ORIENTACION Y GESTION EMPRESARIAL|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7421|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|74211|SERVICIOS DE ARQUITECTURA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7421|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|74212|SERVICIOS DE INGENIERIA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7421|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|74213|SERVICIOS GEOLOGICOS Y  DE PROSPECCION MINERA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7421|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|74214|SERVICIOS GEOLOGICOS Y  DE PROSPECCION PETROLERA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7421|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|74219|OTROS SERVICIOS DE ACTIVIDADES TECNICAS|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|742|SERVICIO DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES TECNICAS|7422|SERVICIOS DE ENSAYOS Y ANALISIS TECNICOS|74220|SERVICIOS DE ENSAYOS Y ANALISIS TECNICOS|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|743|SERVICIOS DE PUBLICIDAD|7430|SERVICIOS DE PUBLICIDAD|74300|SERVICIOS DE PUBLICIDAD|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7491|OBTENCION Y DOTACION DE PERSONAL|74910|OBTENCION Y DOTACION DE PERSONAL|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7492|SERVICIOS DE INVESTIGACION Y SEGURIDAD|74921|SERVICIOS DE TRANSPORTE DE CAUDALES Y OBJETOS DE VALOR|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7492|SERVICIOS DE INVESTIGACION Y SEGURIDAD|74922|SERVICIOS DE INVESTIGACION Y SEGURIDAD PERSONAL|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7493|SERVICIOS DE LIMPIEZA DE EDIFICIOS|74930|SERVICIOS DE LIMPIEZA DE EDIFICIOS|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7494|SERVICIOS DE FOTOGRAFIA|74940|SERVICIOS DE FOTOGRAFIA|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7495|SERVICIOS DE ENVASE Y EMPAQUE|74950|SERVICIOS DE ENVASE Y EMPAQUE|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7496|SERVICIOS DE FOTOCOPIAS, IMPRESION HELIOGRAFICA Y OTRAS FORMAS DE REPRODUCCION|74960|SERVICIOS DE FOTOCOPIAS, IMPRESION HELIOGRAFICA Y OTRAS FORMAS DE REPRODUCCION|SERVICIO
L|SERVICIOS INMOBILIARIOS, EMPRESARIALES Y DE ALQUILER|74|SERVICIOS EMPRESARIALES|749|SERVICIOS EMPRESARIALES NCP|7499|OTROS SERVICIOS EMPRESARIALES NCP|74990|OTROS SERVICIOS EMPRESARIALES NCP|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|751|ADMINISTRACION DEL ESTADO Y APLICACION DE LA POLITICA ECONOMICA Y SOCIAL DE LA COMUNIDAD|7511|ADMINISTRACION PUBLICA|75110|ADMINISTRACION PUBLICA|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|751|ADMINISTRACION DEL ESTADO Y APLICACION DE LA POLITICA ECONOMICA Y SOCIAL DE LA COMUNIDAD|7512|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES Y OTROS SERVICIOS SOCIALES, EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|75120|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE REPRESENTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES Y OTROS SERVIC|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|751|ADMINISTRACION DEL ESTADO Y APLICACION DE LA POLITICA ECONOMICA Y SOCIAL DE LA COMUNIDAD|7513|REGULACION Y FACILITACION DE LA ACTIVIDAD ECONOMICA|75130|REGULACION Y FACILITACION DE LA ACTIVIDAD ECONOMICA|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|751|ADMINISTRACION DEL ESTADO Y APLICACION DE LA POLITICA ECONOMICA Y SOCIAL DE LA COMUNIDAD|7514|ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PUBLICA EN GENERAL|75140|ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PUBLICA EN GENERAL|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|752|PRESTACION DE SERVICIOS A LA COMUNIDAD EN GENERAL|7521|RELACIONES EXTERIORES|75210|RELACIONES EXTERIORES|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|752|PRESTACION DE SERVICIOS A LA COMUNIDAD EN GENERAL|7522|ACTIVIDADES DE DEFENSA|75220|ACTIVIDADES DE DEFENSA|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|752|PRESTACION DE SERVICIOS A LA COMUNIDAD EN GENERAL|7523|ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PUBLICO Y DE SEGURIDAD|75231|ACTIVIDADES DE SERVICIOS JUDICIALES Y DE JUSTICIA|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|752|PRESTACION DE SERVICIOS A LA COMUNIDAD EN GENERAL|7523|ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PUBLICO Y DE SEGURIDAD|75232|ACTIVIDADES DE SERVICIOS DE ORDEN PUBLICO Y DE SEGURIDAD|SERVICIO
M|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|75|ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA|753|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|7530|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|75300|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|SERVICIO
N|EDUCACION|80|EDUCACION|801|EDUCACION PRIMARIA|8010|EDUCACION PRIMARIA|80101|EDUCACION  INICIAL|SERVICIO
N|EDUCACION|80|EDUCACION|801|EDUCACION PRIMARIA|8010|EDUCACION PRIMARIA|80102|EDUCACION PRIMARIA|SERVICIO
N|EDUCACION|80|EDUCACION|802|EDUCACION SECUNDARIA|8021|EDUCACION SECUNDARIA DE FORMACION GENERAL|80210|EDUCACION SECUNDARIA DE FORMACION GENERAL|SERVICIO
N|EDUCACION|80|EDUCACION|802|EDUCACION SECUNDARIA|8022|EDUCACION SECUNDARIA DE FORMACION TECNICA Y PROFESIONAL|80220|EDUCACION SECUNDARIA DE FORMACION TECNICA Y PROFESIONAL|SERVICIO
N|EDUCACION|80|EDUCACION|803|EDUCACION SUPERIOR|8030|EDUCACION SUPERIOR|80301|FORMACION NO UNIVERSITARIA|SERVICIO
N|EDUCACION|80|EDUCACION|803|EDUCACION SUPERIOR|8030|EDUCACION SUPERIOR|80302|EDUCACION SUPERIOR UNIVERSITARIA|SERVICIO
N|EDUCACION|80|EDUCACION|803|EDUCACION SUPERIOR|8030|EDUCACION SUPERIOR|80303|EDUCACION SUPERIOR DE ESPECIALIZACION Y POSTGRADO|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80901|EDUCACION DE ADULTOS|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80902|ENSEÒANZA COMERCIAL, CONTABLE Y SECRETARIADO|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80903|ENSEÒANZA DE ARTES|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80904|ENSEÒANZA PARA LA PRESTACION DE SERVICIOS (HOTELERIA, REPOSTERIA, CONFECCION, PELUQUERIA , ETC)|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80905|ENSEÒANZA PARA LA CONDUCCION DE AUTOMOTORES Y AVIONES|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80906|ENSEÒANZA DE IDIOMAS|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80907|ENSEÒANZA DE INFORMATICA Y COMPUTACION|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80908|ENSEÒANZA PARA PERSONAS DISCAPACITADAS|SERVICIO
N|EDUCACION|80|EDUCACION|809|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|8090|EDUCACION DE ADULTOS Y OTROS TIPOS DE ENSEÒANZA|80909|OTRAS ENSEÒANZAS NCP|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8511|SERVICIOS HOSPITALARIOS|85110|SERVICIOS HOSPITALARIOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8512|SERVICIOS MEDICOS Y ODONTOLOGICOS|85121|SERVICIO DE ATENCION MEDICA EN CLINICAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8512|SERVICIOS MEDICOS Y ODONTOLOGICOS|85122|SERVICIOS DE CONSULTAS MEDICAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8512|SERVICIOS MEDICOS Y ODONTOLOGICOS|85123|SERVICIOS DE ODONTOLOGIA|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8519|OTROS SERVICIOS RELACIONADOS CON LA SALUD HUMANA EXCEPTO MEDICOS|85191|SERVICIOS DE LABORATORIOS CLINICOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8519|OTROS SERVICIOS RELACIONADOS CON LA SALUD HUMANA EXCEPTO MEDICOS|85192|SERVICIOS DE CENTROS RADIOLOGICOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8519|OTROS SERVICIOS RELACIONADOS CON LA SALUD HUMANA EXCEPTO MEDICOS|85193|SERVICIOS DE CENTROS TERAPEUTICOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|851|SERVICIOS RELACIONADAS CON LA SALUD HUMANA|8519|OTROS SERVICIOS RELACIONADOS CON LA SALUD HUMANA EXCEPTO MEDICOS|85199|OTROS SERVICIOS RELACIONADOS CON LA SALUD HUMANA NCP|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|852|SERVICIOS  VETERINARIOS|8520|SERVICIOS  VETERINARIOS|85200|SERVICIOS  VETERINARIOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85311|SERVICIOS DE ASISTENCIA SOCIAL A NIÒOS CON ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85312|SERVICIOS DE ASISTENCIA SOCIAL A JOVENES CON ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85313|SERVICIOS DE ASISTENCIA SOCIAL A ANCIANOS CON ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85314|SERVICIOS DE ASISTENCIA SOCIAL A PERSONAS DISCAPACITADAS CON ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85315|SERVICIOS DE ASISTENCIA SOCIAL EN CENTROS DE REHABILITACION|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8531|SERVICIOS SOCIALES CON ALOJAMIENTO|85319|OTROS SERVICIOS DE ASISTENCIA SOCIAL CON ALOJAMIENTO NCP|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85321|SERVICIOS SOCIALES A NIÒOS SIN ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85322|SERVICIOS SOCIALES DE ORIENTACION Y ASESORAMIENTO SIN ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85323|SERVICIOS SOCIALES DE ORIENTACION FAMILIAR|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85324|SERVICIOS SOCIALES A PERSONAS DISCAPACITADAS SIN ALOJAMIENTO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85325|SERVICIOS DE ASISTENCIA SOCIAL EN CENTROS DE REHABILITACION|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|85|SERVICIOS SOCIALES Y DE SALUD|853|ACTIVIDADES DE SERVICIOS SOCIALES|8532|SERVICIOS SOCIALES SIN ALOJAMIENTO|85329|OTROS SERVICIOS DE ASISTENCIA SOCIAL SIN ALOJAMIENTO NCP|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|90|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|900|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|9000|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|90001|SERVICIOS DE DEPURACION DE AGUAS RESIDUALES Y ALCANTARILLADO Y CLOACAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|90|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|900|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|9000|ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y SERVICIOS SIMILARES|90002|SERVICIOS DE LIMPIEZA DE VIAS PUBLICAS Y TRATAMIENTO DE DESECHOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|911|SERVICIOS DE ORGANIZACIONES EMPRESARIALES, PROFESIONALES Y DE EMPLEADORES|9112|SERVICIOS DE ORGANIZACIONES PROFESIONALES|91120|SERVICIOS DE ORGANIZACIONES PROFESIONALES|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|912|SERVICIOS DE SINDICATOS|9120|SERVICIOS DE SINDICATOS|91200|SERVICIOS DE SINDICATOS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|919|SERVICIOS DE OTRAS ASOCIACIONES|9191|SERVICIOS DE ORGANIZACIONES RELIGIOSAS|91910|SERVICIOS DE ORGANIZACIONES RELIGIOSAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|919|SERVICIOS DE OTRAS ASOCIACIONES|9192|SERVICIOS DE ORGANIZACIONES POLITICAS|91920|SERVICIOS DE ORGANIZACIONES POLITICAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|919|SERVICIOS DE OTRAS ASOCIACIONES|9199|SERVICIOS DE OTRAS ASOCIACIONES NCP|91990|SERVICIOS DE OTRAS ASOCIACIONES NCP|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|91|SERVICIOS DE ASOCIACIONES NCP|911|SERVICIOS DE ORGANIZACIONES EMPRESARIALES, PROFESIONALES Y DE EMPLEADORES|9111|SERVICIOS DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES|91110|SERVICIOS DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|92|SERVICIOS DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS|921|SERVICIOS DE CINEMATOGRAFIA, RADIO Y TELEVISION Y OTROS SERVICIOS DE ENTRETENIMIENTO|9211|PRODUCCION Y DISTRIBUCION DE FILMES Y CINTAS DE VIDEO|92110|PRODUCCION Y DISTRIBUCION DE FILMES Y CINTAS DE VIDEO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|92|SERVICIOS DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS|921|SERVICIOS DE CINEMATOGRAFIA, RADIO Y TELEVISION Y OTROS SERVICIOS DE ENTRETENIMIENTO|9212|EXHIBICION DE FILMES Y VIDEOCINTAS|92120|EXHIBICION DE FILMES Y VIDEOCINTAS|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|92|SERVICIOS DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS|921|SERVICIOS DE CINEMATOGRAFIA, RADIO Y TELEVISION Y OTROS SERVICIOS DE ENTRETENIMIENTO|9213|SERVICIOS DE RADIO Y TELEVISION|92131|SERVICIOS DE RADIO|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|92|SERVICIOS DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS|921|SERVICIOS DE CINEMATOGRAFIA, RADIO Y TELEVISION Y OTROS SERVICIOS DE ENTRETENIMIENTO|9213|SERVICIOS DE RADIO Y TELEVISION|92132|SERVICIOS DE PROGRAMAS DE TELEVISION|SERVICIO
O|SERVICIOS SOCIALES, COMUNALES Y PERSONALES|92|SERVICIOS DE ESPARCIMIENTO Y ACTIVIDADES CULTURALES Y DEPORTIVAS|921|SERVICIOS DE CINEMATOGRAFIA, RADIO Y TELEVISION Y OTROS SERVICIOS DE ENTRETENIMIENTO|9214|ACTIVIDADES  ARTISTICAS Y DE ESPECTACULOS|92141|CREACION E INTERPRETACION ARTISTICA Y LITERARIA|SERVICIO
